idx,w_in,l_in,nf_in,i_bias,rs,cs,rl,cl,vcm_in,tt_ok,tt_pass,tt_first_fail,peaking_db,f_pk_hz,nyquist_boost_db,g_dc_db,g_nyq_db,g_pk_db,g_top_db,vn_in_vrms,gm,gmbs,gds,vth,vds,vdsat,id_a,v_src_dc,v_out_dc,power_w,c0_pass,c1_pass,c2_pass,c0_first_fail,c1_first_fail,c2_first_fail
1309,6.79368772087579e-05,7.957309882522945e-07,5.0,0.0018162094806274105,216.60003809242826,2.278335241838948e-13,386.6752996863354,1.5e-13,1.3667166298871014,1,0,S3_peaking,-5.600000000027805e-05,10000000.0,-2.21934511,2.198198,-0.02114711,2.198142,-5.444563,0.0003444556,0.005968506,0.001118155,4.922733e-05,0.6740526,1.029457,0.2386822,0.0009081048,0.4194013,1.448858,0.003269177065129339,0,0,0,S3_peaking,S3_peaking,S3_peaking
1310,6.0919420678146944e-05,2.1776853128506549e-07,2.0,0.0007811950751177524,79.66307964763305,6.72770714081517e-13,104.56729584399041,1.5e-13,1.4280481398391367,1,0,S3_peaking,0.45491999999999955,3311311000.0,0.398498,-5.469112,-5.070614,-5.014192,-9.669816,0.0003010341,0.006787426,0.0009709694,0.0001601893,0.7521388,1.160328,0.08170193,0.0003905976,0.5988282,1.759156,0.0014061511352119545,0,0,0,S3_peaking,S3_peaking,S3_peaking
1311,4.6070352963502174e-05,3.3233997409089953e-07,2.0,0.0012639390440987014,137.76402094753965,9.028212296122465e-12,630.4734325914926,1.5e-13,1.267466753682374,1,0,S3_nyq_boost,2.8414460000000012,457088200.0,-1.6940039999999996,8.366914,6.67291,11.20836,-8.134743,0.000231487,0.006744025,0.001168488,0.0001111077,0.6983946,0.9996512,0.1420545,0.0006319707,0.4019088,1.40156,0.0022750902793776625,0,0,0,S3_nyq_boost,S3_nyq_boost,S3_nyq_boost
1312,2.1159803869162877e-05,4.0849204566948783e-07,7.0,0.002134663329727994,372.6299708215731,4.4917923289821313e-13,437.97690674374235,1.5e-13,1.31891761649757,1,0,S3_peaking,1.6135264999999999,1513561000.0,1.0191499,-0.3783005,0.6408494,1.235226,-12.03314,0.0003458624,0.004449272,0.0008562816,7.515994e-05,0.6883657,1.112541,0.2967014,0.001067332,0.2199922,1.332533,0.003842393993510389,0,0,0,S3_peaking,S3_peaking,S3_peaking
1313,3.5269172510196467e-05,2.606306162693549e-07,2.0,0.0008129615076363446,211.81400439956843,1.0488183118599432e-12,122.68764057545332,1.5e-13,1.2872496242782334,1,0,S3_f_peak,3.3620590000000004,2630268000.0,3.3555580000000003,-8.145834,-4.790276,-4.783775,-11.21107,0.0003479029,0.005395357,0.0008886579,0.000110884,0.7185015,1.308299,0.1158091,0.0004064808,0.4418301,1.750129,0.0014633307137454203,0,0,0,S3_peaking,S3_f_peak,S3_f_peak
1314,5.5652980972541345e-05,4.72518818979432e-07,1.0,0.001599387132297626,385.40852907653635,5.13431718101657e-13,308.9920641845545,1.5e-13,1.2698481301728357,1,1,,3.666409,2089296000.0,3.58514,-1.754134,1.831006,1.912275,-7.187089,0.0003014175,0.006871036,0.001250093,6.623329e-05,0.6743288,1.169436,0.1746861,0.0007996937,0.3834649,1.552901,0.0028788968381357268,0,1,1,S3_peaking,,
1315,4.970930572998444e-05,3.22632464883809e-07,3.0,0.0014080799940911612,983.0932474223862,9.844599217924888e-13,224.82664663224728,1.5e-13,1.3907988594735354,1,0,S3_peaking,12.546189000000002,1905461000.0,12.370646,-10.09603,2.274616,2.450159,-7.849467,0.0002802775,0.007494194,0.001248338,0.0001256776,0.7220275,1.13587,0.1429815,0.0007040418,0.5058433,1.641713,0.00253454398936409,1,0,0,,S3_peaking,S3_peaking
1316,2.383839669082818e-05,4.33914387145367e-07,2.0,0.002955030369177495,113.86542213232478,2.03374575057947e-12,501.565314445725,1.5e-13,1.1737116488970518,1,0,S3_nyq_boost,0.6036950000000001,831763800.0,-1.6022750000000001,4.991455,3.38918,5.59515,-10.61362,0.0002883497,0.005037787,0.001051407,0.0001354294,0.6272425,0.9890755,0.3010848,0.001477515,0.06985417,1.05893,0.005319054664519491,0,0,0,S3_nyq_boost,S3_nyq_boost,S3_nyq_boost
1317,6.754402716444733e-05,1.9642540005406223e-07,7.0,0.0007729990309178437,192.06328860080964,1.8735607658374423e-12,147.79630592381338,1.5e-13,1.1619880041746318,1,1,,3.867743,1995262000.0,3.7925070000000005,-5.206215,-1.413708,-1.338472,-9.198869,0.0002703896,0.006644448,0.001073227,0.0001932503,0.7357833,1.367833,0.07923256,0.0003864995,0.3750424,1.742875,0.0013913982556521187,1,1,1,,,
1318,2.32374009580393e-05,2.5829022880510916e-07,8.0,0.006208609338668691,204.85683541733206,6.239861141162848e-12,194.0292389376772,1.5e-13,1.313800825052561,1,0,S3_f_peak,5.613204,1096478000.0,5.086593,-2.348442,2.738151,3.264762,-7.724916,0.0002267593,0.008232943,0.001670494,0.0002665443,0.6805208,1.147794,0.3225967,0.003104305,0.04988007,1.197674,0.011175496809603643,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1319,2.291672078886523e-05,8.230301293782105e-07,6.0,0.0005680879545246088,984.4726831684011,2.5823035192300484e-13,93.73599199033784,1.5e-13,1.4905119570163443,1,0,S3_f_peak,8.234380000000002,19952620000.0,4.995330000000003,-21.44665,-16.45132,-13.21227,-13.21003,0.0009843819,0.00190714,0.000334812,1.377861e-05,0.7155646,1.259172,0.2385043,0.000284044,0.5142029,1.773375,0.0010225583181442959,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1320,4.573644756560865e-05,4.114982755770786e-07,4.0,0.0016843419956689145,239.23057408678034,4.8962540403271985e-12,388.10635841922624,1.5e-13,1.3221923265019837,1,0,S3_f_peak,4.853557,724436000.0,2.6556110000000004,2.282966,4.938577,7.136523,-7.696684,0.0002410334,0.006649953,0.001186324,9.269209e-05,0.7000972,1.071539,0.18518,0.0008421712,0.4016092,1.473148,0.003031815592204046,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1321,2.9047767109123695e-05,7.417745007387736e-07,1.0,0.006263925119765355,70.21052336048456,5.370551442846226e-13,84.7533646887894,1.5e-13,1.4593542824766472,1,0,S3_peaking,0.2624379999999995,4786301000.0,0.16221499999999978,-8.82265,-8.660435,-8.560212,-9.717199,0.0004243587,0.005321979,0.001301854,0.0001085119,0.567101,1.553476,0.517832,0.003131963,-0.0189205,1.534555,0.011275065215577638,0,0,0,S3_f_peak,S3_peaking,S3_peaking
1322,2.204890288797223e-05,5.088535072529219e-07,1.0,0.0005296812610591113,158.9251026779932,6.567333225970965e-12,175.37009855308793,1.5e-13,1.5789140318030412,1,0,S3_peaking,1.5684790000000008,794328200.0,1.0799660000000006,-9.327794,-8.247828,-7.759315,-14.2451,0.0005230252,0.00239117,0.0003940127,2.356112e-05,0.7281551,1.098759,0.174799,0.0002648406,0.6547961,1.753555,0.0009534262699064005,0,0,0,S3_peaking,S3_peaking,S3_peaking
1323,6.809872395324757e-05,3.1163181759286294e-07,3.0,0.0008623052160702623,62.078056370584015,2.5245760511757854e-12,121.83736249604124,1.5e-13,1.1297790567723456,1,0,S3_peaking,1.068415,2187762000.0,1.0530849999999998,-3.786644,-2.733559,-2.718229,-8.136143,0.0002808624,0.006680689,0.001179392,9.658834e-05,0.6874878,1.40501,0.1019065,0.0004311529,0.3424571,1.747467,0.0015521493889264723,0,0,0,S3_peaking,S3_peaking,S3_peaking
1324,8.880885387243375e-05,9.17695440786596e-07,3.0,0.0005398919080630629,615.9565202518388,3.8504220658750585e-12,95.17279244306272,1.5e-13,1.4290321139258715,1,0,S3_f_peak,14.969137,19952620000.0,8.422697,-16.64725,-8.224553,-1.678113,-1.674693,0.0004128928,0.003540332,0.0006292682,1.610442e-05,0.6949199,1.170088,0.1381762,0.0002699461,0.60422,1.774308,0.0009718054345135132,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1325,3.812497483312858e-05,7.132383086130494e-07,4.0,0.002524531251029371,50.904798903038945,2.9614772082682817e-13,335.5678851730213,1.5e-13,1.171632085959886,1,0,S3_peaking,-4.6999999999908226e-05,10000000.0,-2.214367,3.298115,1.083748,3.298068,-8.170957,0.0003009117,0.005132313,0.001077321,5.55751e-05,0.6220111,1.256852,0.3252928,0.001262266,0.1195719,1.376424,0.004544156251852868,0,0,0,S3_peaking,S3_peaking,S3_peaking
1326,5.016928534498645e-05,1.803701421228284e-07,2.0,0.005608162803216884,90.47138557503645,1.5107270258777162e-12,306.15625902089243,1.5e-13,1.3760012389647014,1,0,S3_peaking,1.478301,1995262000.0,1.3946229999999993,7.13044,8.525063,8.608741,-2.576166,0.0001540019,0.01616161,0.002353532,0.0009667053,0.7455502,0.583937,0.1502733,0.002804082,0.357576,0.9415129,0.010094693045790392,0,0,0,S3_peaking,S3_peaking,S3_peaking
1327,3.585410252035619e-05,3.43247902843874e-07,4.0,0.0007870936158813665,226.41188323952136,4.180946656290746e-12,235.7678542318455,1.5e-13,1.2504743930537277,1,0,S3_f_peak,3.60262456,912010800.0,2.7125236,-3.690491,-0.9779674,-0.08786644,-11.095,0.000323617,0.004489266,0.0008042313,5.593389e-05,0.7129581,1.312334,0.1383301,0.000393547,0.3948799,1.707214,0.0014167685085864597,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1328,3.8503812758839804e-05,2.118155544419992e-07,7.0,0.0045241647509871126,59.090327874533855,1.0161300282005051e-13,540.4383795130343,1.5e-13,1.1876097946653084,1,0,S3_peaking,-7.199999999940587e-05,10000000.0,-3.112500999999999,9.694548,6.582047,9.694476,-7.799527,0.0002000292,0.01122592,0.002234596,0.001034245,0.7138016,0.4237693,0.2097979,0.002262082,0.1537145,0.5774839,0.008143496551776803,0,0,0,headroom,S3_peaking,headroom
1329,7.986053738113918e-05,1.797505711839061e-07,6.0,0.0005584740706588333,196.42400578014642,3.361772378244353e-13,351.41735272327634,1.5e-13,1.3359186278157609,1,0,S3_peaking,-2.6999999999999247e-05,10000000.0,-1.4566162999999999,1.075005,-0.3816113,1.074978,-10.52027,0.000294404,0.005331352,0.0007204683,0.0001358079,0.7787756,1.162222,0.06237599,0.0002792371,0.5396494,1.701871,0.0010052533271859,0,0,0,S3_peaking,S3_peaking,S3_peaking
1330,4.302848242894526e-05,1.7094765804412444e-07,3.0,0.0012155221374219518,86.82527173109517,4.2786371200493854e-13,84.1421083971849,1.5e-13,1.2238674548695554,1,0,S3_peaking,0.6019330000000007,5011872000.0,0.3369680000000006,-6.115408,-5.77844,-5.513475,-9.137698,0.0002852467,0.00851762,0.001170205,0.0002237253,0.7564713,1.366788,0.08738719,0.0006077611,0.382073,1.748861,0.002187939847359513,0,0,0,S3_peaking,S3_peaking,S3_peaking
1331,5.117991757689384e-05,2.2717038222669537e-07,2.0,0.000605270187567932,351.16761697609405,3.5897421729014675e-12,63.710427190769124,1.5e-13,1.433451513739959,1,1,,6.193746000000001,1995262000.0,6.184220000000002,-15.84312,-9.6589,-9.649374,-12.12897,0.0003807688,0.005320755,0.0007752468,0.0001264994,0.7506182,1.172576,0.08319491,0.0003026351,0.6081431,1.780719,0.0010894863376222775,1,1,1,,,
1332,4.353257267967133e-05,2.1286248078955092e-07,6.0,0.002762480446237051,606.6935807138051,4.903036529519576e-13,203.96003101328597,1.5e-13,1.5974804950627302,1,0,S3_f_peak,9.647904,3467369000.0,9.313084,-6.953614,2.35947,2.69429,-5.721417,0.0002616201,0.01129225,0.001699226,0.0003701377,0.7911997,0.9104578,0.1654421,0.00138124,0.6078244,1.518282,0.004972464803226692,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1333,8.85560502470672e-05,5.982294824451873e-07,4.0,0.0023230781725353195,68.70910425748426,4.455813202624368e-12,131.33418671340505,1.5e-13,1.1470358930708981,1,0,S3_peaking,2.0905126999999997,1905461000.0,2.0313426,-1.225569,0.8057736,0.8649437,-2.843753,0.0002256169,0.009177998,0.001795194,6.65876e-05,0.6473703,1.377744,0.1950272,0.001161539,0.2697044,1.647448,0.004181540710563575,0,0,0,S3_peaking,S3_peaking,S3_peaking
1334,8.304380726521026e-05,2.403681992368395e-07,6.0,0.004754289371765859,118.44589765013457,9.647260173655778e-12,63.51445866976765,1.5e-13,1.5269387198811306,1,1,,7.196529999999999,2089296000.0,7.186242,-5.662634,1.523608,1.533896,-2.424635,0.0001493169,0.01996363,0.003068744,0.0005668472,0.752939,1.078593,0.1562969,0.002377145,0.5704244,1.649017,0.008557720869178546,1,1,1,,,
1335,4.962211236250134e-05,1.5505607643733078e-07,4.0,0.0018249958245283244,536.6497150834333,2.3004825585531055e-12,54.4728035137293,1.5e-13,1.3975695719081571,1,0,S3_f_peak,12.678543000000001,3162278000.0,12.647406,-17.2633,-4.615894,-4.584757,-7.554764,0.0002467926,0.01158355,0.001256598,0.0004934206,0.7874155,1.208167,0.08763891,0.0009125127,0.5421263,1.750293,0.003284992484150984,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1336,7.57423106828759e-05,1.6724007174310772e-07,4.0,0.0015072504277365308,52.076248714030896,5.69913020951789e-12,137.5192858880643,1.5e-13,1.120836204729601,1,0,S3_peaking,1.959665,1737801000.0,1.83111,1.327028,3.158138,3.286693,-5.331122,0.0001722366,0.01189012,0.001656852,0.0003100082,0.7455645,1.38258,0.0727953,0.0007536252,0.3137789,1.696359,0.0027130507699257554,0,0,0,S3_peaking,S3_peaking,S3_peaking
1337,7.804274253119892e-05,8.28601824554059e-07,4.0,0.000734805635185539,362.38563681841214,2.393941600193324e-12,89.84289953678643,1.5e-13,1.1152211438575292,1,0,S3_f_peak,10.774016,19952620000.0,5.857132999999999,-14.15348,-8.296347,-3.379464,-3.376179,0.0004120035,0.004165357,0.0008227109,1.919825e-05,0.6446064,1.454006,0.1541612,0.0003674028,0.3129841,1.76699,0.0013226501433339702,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1338,2.6554390486880746e-05,3.560990027010621e-07,2.0,0.0013317458410586414,760.7674546509054,2.70861650693662e-13,352.8459459633183,1.5e-13,1.5105507462323375,1,1,,4.524308,2290868000.0,4.497413,-5.559096,-1.061683,-1.034788,-11.85569,0.0003895097,0.004726215,0.0007892793,8.818993e-05,0.7289531,1.02398,0.1906683,0.0006658735,0.5410691,1.565049,0.0023971425139055545,1,1,1,,,
1339,7.849714768440628e-05,5.273267372545565e-07,2.0,0.0011951346581966945,149.72881784533874,3.3916359067936364e-13,108.07295801337168,1.5e-13,1.2609813685458018,1,0,S3_peaking,0.9493149999999995,5495409000.0,0.5754839999999994,-6.79578,-6.220296,-5.846465,-6.604822,0.0003563279,0.006818603,0.001230689,4.794543e-05,0.6791897,1.31129,0.1458971,0.0005975673,0.4241286,1.735418,0.00215124238475405,0,0,0,S3_f_peak,S3_peaking,S3_peaking
1340,2.0393355278794437e-05,2.343592110761658e-07,6.0,0.0007371221293606706,57.602195574557506,4.982323953236893e-13,325.2209780423737,1.5e-13,1.4676153020231595,1,0,S3_peaking,-3.999999999992898e-05,10000000.0,-1.9489626,0.6827196,-1.266243,0.6826796,-13.85791,0.0003567772,0.003842294,0.0006329854,7.412699e-05,0.787117,1.151398,0.1462806,0.0003685624,0.5287381,1.680136,0.001326819832849207,0,0,0,S3_peaking,S3_peaking,S3_peaking
1341,9.120893887583947e-05,3.396852485019457e-07,6.0,0.0006495000096902424,219.30322534094174,1.4591475480128828e-13,457.4298579757529,1.5e-13,1.3785025996231892,1,0,S3_peaking,-0.00010500000000002174,10000000.0,-3.7200299,3.369717,-0.3503129,3.369612,-8.879407,0.0003297479,0.005718704,0.0009407582,7.851167e-05,0.7343834,1.074186,0.09086676,0.0003247501,0.577264,1.65145,0.0011691000174424363,0,0,0,S3_peaking,S3_peaking,S3_peaking
1342,3.864878984994869e-05,2.315684827994608e-07,7.0,0.0008766655554355504,511.33129564833786,2.060268043144975e-13,201.62811731791928,1.5e-13,1.568143961413564,1,0,S3_f_peak,3.3899979999999994,3801894000.0,2.991841,-7.519137,-4.527296,-4.129139,-11.20882,0.0004079289,0.005749951,0.0008910573,0.0001256145,0.8009637,1.053311,0.1201399,0.0004383329,0.6583086,1.71162,0.0015779979997839909,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1343,4.520870332118176e-05,1.7447147567991486e-07,2.0,0.004378461516541195,103.09657528714095,1.0649561258915128e-12,60.45954891352543,1.5e-13,1.3022915001248563,1,0,S3_f_peak,4.4893089999999995,6025596000.0,3.295511,-6.192365,-2.896854,-1.703056,-4.445882,0.0002012309,0.01635412,0.002306204,0.0004916697,0.7444236,1.325582,0.1320135,0.002189233,0.3420564,1.667639,0.007881230729774152,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1344,3.2546075119063506e-05,2.58865854299197e-07,2.0,0.0036534700585623132,427.7282513634041,3.7655850290142e-12,123.60472021656359,1.5e-13,1.363217552858184,1,1,,9.8453069,1584893000.0,9.7175788,-9.583954,0.1336248,0.2613529,-7.354762,0.0002301431,0.009001137,0.0015656,0.0002785796,0.7023627,1.235637,0.2010468,0.001826736,0.3385698,1.574207,0.006576246105412164,1,1,1,,,
1345,5.9778571891669704e-05,6.764324541706301e-07,5.0,0.004730729114993303,94.24850146801576,1.136774802418693e-12,464.76020971425874,1.5e-13,1.277583390955698,1,0,S3_peaking,-2.6000000000081513e-05,10000000.0,-1.9156449999999996,6.990715,5.07507,6.990689,-4.236547,0.0002370831,0.008252879,0.001712327,0.0004796659,0.6298294,0.5330594,0.3449943,0.002365365,0.1676133,0.7006727,0.008515312406987946,0,0,0,S3_peaking,S3_peaking,S3_peaking
1346,8.073959574951523e-05,1.509984878145928e-07,4.0,0.00544462394277225,67.58558222682758,5.952626931727296e-13,184.93544273928273,1.5e-13,1.1048707296412632,1,0,S3_nyq_boost,0.006262000000000434,1258925000.0,-0.03405599999999964,6.826299,6.792243,6.832561,0.3423705,0.0001379313,0.02717306,0.003523687,0.00115532,0.7463144,1.074525,0.1020115,0.002722312,0.2220232,1.296548,0.009800323096990051,0,0,0,S3_peaking,S3_peaking,S3_nyq_boost
1347,9.785098176543096e-05,5.28845561241857e-07,7.0,0.004850571239311266,80.97689277971085,1.391589899358218e-12,55.408230574008385,1.5e-13,1.3110053512862714,1,0,S3_f_peak,3.381903,7943282000.0,2.483448,-6.78688,-4.303432,-3.404977,-3.656649,0.0002269013,0.01389725,0.002592161,0.0001505037,0.6733087,1.331157,0.2378367,0.002425286,0.3344615,1.665619,0.008731028230760279,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1348,7.27527298096436e-05,4.2463637493017135e-07,4.0,0.00427883805493173,145.42124654006352,3.149166309499193e-13,469.5254590739026,1.5e-13,1.302928836324842,1,0,S3_peaking,-8.699999999972619e-05,10000000.0,-3.009062,7.540508,4.531446,7.540421,-5.329121,0.0002274877,0.01161327,0.002166428,0.0005288575,0.6753288,0.4788816,0.2267985,0.002139419,0.3166067,0.7954883,0.0077019084988771145,0,0,0,S3_peaking,S3_peaking,S3_peaking
1349,4.553315025064969e-05,5.169473140873065e-07,4.0,0.0005559760268711917,180.81852824934347,4.871896574001334e-12,474.9745569313744,1.5e-13,1.196179572102176,1,0,S3_nyq_boost,1.977842,549540900.0,-1.1495985,1.424104,0.2745055,3.401946,-9.174948,0.0003446629,0.003423883,0.000623547,2.547913e-05,0.6870669,1.291543,0.1354987,0.0002779881,0.3764194,1.667962,0.001000756848368145,0,0,0,S3_nyq_boost,S3_nyq_boost,S3_nyq_boost
1350,2.598157444336787e-05,6.958326809826235e-07,7.0,0.004933379353848838,54.17055646927619,2.989076822123254e-13,464.5858610076788,1.5e-13,1.506495289854221,1,0,S3_peaking,-5.699999999997374e-05,10000000.0,-2.5395969,2.106273,-0.4333239,2.106216,-10.0998,0.0003581199,0.004424323,0.001050287,0.0009449155,0.6243466,0.6030333,0.5276643,0.00246669,0.0509776,0.6540109,0.008880082836927908,0,0,0,S3_peaking,S3_peaking,S3_peaking
1351,8.66059787662627e-05,2.986193146037173e-07,1.0,0.00638036029587619,55.619546377661294,1.2071751870887217e-13,144.90867819218977,1.5e-13,1.4518978762524681,1,0,S3_peaking,-1.09999999997612e-05,10000000.0,-0.6242190000000001,4.140028,3.515809,4.140017,-4.906428,0.0001702144,0.01864162,0.00308782,0.0004219431,0.7118916,0.8795936,0.180936,0.00319018,0.4581216,1.337715,0.011484648532577142,0,0,0,S3_peaking,S3_peaking,S3_peaking
1352,4.331853428357801e-05,4.5207285672649543e-07,5.0,0.0013891553038577692,322.46311599766534,7.1288890329375175e-12,65.63692791929536,1.5e-13,1.2068831790673935,1,1,,6.288876,1659587000.0,6.273284,-15.01563,-8.742346,-8.726754,-10.1103,0.0003582549,0.005664919,0.001047621,5.537171e-05,0.6853176,1.445688,0.185084,0.0006945777,0.3087218,1.75441,0.002500479546943985,1,1,1,,,
1353,8.45784885632482e-05,1.9341861196112753e-07,5.0,0.005761142677197151,928.2686214859679,1.0320802941067907e-12,275.93835384292345,1.5e-13,1.5967836181576973,1,0,S3_peaking,15.962809,2630268000.0,15.953979,-7.093549,8.86043,8.86926,-0.6171185,0.0001735211,0.02242444,0.003066307,0.001583348,0.7792121,0.4014842,0.1462997,0.002880571,0.6036557,1.00514,0.010370056818954872,0,0,0,S3_peaking,S3_peaking,S3_peaking
1354,5.0784586402099046e-05,1.7170836282100459e-07,4.0,0.0010082104095296652,147.83587592411234,4.5330341421883683e-13,78.0873589542469,1.5e-13,1.27676457606958,1,0,S3_f_peak,2.2718190000000007,5495409000.0,1.4461150000000007,-8.851031,-7.404916,-6.579212,-9.894305,0.0003235186,0.007787234,0.001043703,0.0002099047,0.7679152,1.312489,0.07964584,0.0005041052,0.448146,1.760635,0.0018147787371533975,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1355,3.870612932993793e-05,6.005760789649916e-07,7.0,0.0013116153426432416,311.3444539255596,1.4749001451347284e-13,239.17286695450818,1.5e-13,1.3773610222437644,1,0,S3_peaking,-7.000000000090267e-06,10000000.0,-0.4578470000000001,-4.791866,-5.249713,-4.791873,-10.50849,0.0004470414,0.004371968,0.0007819556,3.320876e-05,0.7050384,1.233658,0.2294154,0.0006558077,0.4094902,1.643148,0.002360907616757835,0,0,0,S3_peaking,S3_peaking,S3_peaking
1356,4.388076677346492e-05,2.643694679202229e-07,4.0,0.007378593276817695,478.3093685728869,2.134728863122473e-12,222.49148335671873,1.5e-13,1.4607221139714777,1,1,,11.183285999999999,1737801000.0,10.988019,-4.872273,6.115746,6.311013,-4.351921,0.0001881862,0.01267079,0.002278658,0.0007904477,0.7128678,0.6699266,0.2499536,0.003689297,0.3092363,0.9791629,0.013281467898271851,1,1,1,,,
1357,5.327800429408028e-05,3.418851204407051e-07,2.0,0.0014647577057769257,887.6557009048738,3.411474611602957e-13,397.0984391806556,1.5e-13,1.4493490584588633,1,1,,7.081767,2290868000.0,7.047949,-4.412078,2.635871,2.669689,-7.964035,0.0003141554,0.007676633,0.001252555,0.0001225703,0.7240291,0.9531511,0.1447872,0.0007323797,0.5560224,1.509173,0.0026365638703984666,1,1,1,,,
1358,2.9500969920983063e-05,4.7570123603962557e-07,5.0,0.0006322693554871535,123.88826687337783,6.614161636787711e-13,111.5990195254272,1.5e-13,1.5735228595286044,1,0,S3_peaking,0.6154899999999994,3162278000.0,0.5846599999999995,-11.13487,-10.55021,-10.51938,-13.12336,0.0005344845,0.003043604,0.0004970389,2.712772e-05,0.7571986,1.119454,0.1685056,0.0003161386,0.6452659,1.76472,0.0011380848398768763,0,0,0,S3_peaking,S3_peaking,S3_peaking
1359,9.2036739746653e-05,1.5625550487978932e-07,5.0,0.0014990705559029774,783.1793565767848,3.531235246887143e-12,141.73238745611437,1.5e-13,1.27176615721677,1,0,S3_peaking,15.534332,1513561000.0,15.324893,-11.52339,3.801503,4.010942,-4.947645,0.0001738855,0.01269524,0.001500046,0.0004178472,0.7743305,1.227259,0.06461303,0.0007495355,0.466507,1.693766,0.0026983270006253595,0,0,0,S3_peaking,S3_peaking,S3_peaking
1360,6.519061835675518e-05,4.5074400606518225e-07,4.0,0.00060283392618901,193.0431423829936,1.1438370222163012e-13,156.4788075087514,1.5e-13,1.2602169270794061,1,0,S3_peaking,-7.000000000090267e-06,10000000.0,-0.4072800000000001,-6.752495,-7.159775,-6.752502,-10.24257,0.0004408741,0.004448668,0.0007809888,3.8975e-05,0.6999598,1.294798,0.1127815,0.0003014182,0.4580363,1.752834,0.001085101067140218,0,0,0,S3_peaking,S3_peaking,S3_peaking
1361,7.964975429713527e-05,2.399780658386386e-07,3.0,0.002212574944452857,102.47206299860197,1.2610020304807036e-13,224.02878534802454,1.5e-13,1.5233089670093016,1,0,S3_peaking,-2.3999999999801958e-05,10000000.0,-1.2672660000000002,4.279872,3.012606,4.279848,-6.727096,0.0002082908,0.01402596,0.002049722,0.0003490716,0.7544895,0.9212045,0.1163764,0.001106299,0.6309553,1.55216,0.003982634900015143,0,0,0,S3_peaking,S3_peaking,S3_peaking
1362,8.517982448641688e-05,4.2910276960697744e-07,2.0,0.0014356026382960675,255.30764974332442,5.281876917427555e-13,131.19211569345492,1.5e-13,1.2403966901434351,1,0,S3_f_peak,4.054721000000001,3801894000.0,3.659851,-6.195475,-2.535624,-2.140754,-5.795792,0.0003039451,0.008681323,0.001540138,7.461082e-05,0.6839772,1.297273,0.1346679,0.0007178013,0.4085563,1.705829,0.0025840847489329217,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
1363,9.884698497797582e-05,3.0482551056770824e-07,3.0,0.0013810645392572135,643.2254941033264,7.402038789392287e-12,201.14491008579375,1.5e-13,1.2692845801120436,1,0,S3_f_peak,13.363140999999999,831763800.0,12.488467,-7.506919,4.981548,5.856222,-4.634814,0.0001932191,0.01051105,0.001745852,0.0001486424,0.7088366,1.20706,0.103973,0.0006905346,0.4540422,1.661102,0.0024859161706629845,0,0,0,S3_f_peak,S3_f_peak,S3_f_peak
