idx,f_pk_hz_meas,f_peak_closed_true_k,f_peak_closed_pred_k,f_peak_grid,peaking_db_meas,peaking_db_closed,peaking_db_asymptote,f_z,f_p2,k_true,k_pred_calibrated
609,1096478000.0,1107817279.1797493,1114701152.1635756,1117752247.879896,0.4637200000000003,0.469364193009898,1.0274333488304188,716012332.135694,4757838679.270527,1.13951979804977,1.1276601432984044
611,2089296000.0,2089811627.062064,2091874744.3818429,2093667259.570966,8.40604,8.67733065728649,12.203819980478208,385388980.29079556,2990660949.637818,4.417327551027933,4.08291270631623
613,6918310000.0,8486190142.059626,8306070424.374683,8285939939.311091,0.3294249999999996,0.9700966169842253,5.117215155346627,6654148847.640383,13420171522.311945,1.8915997280228907,1.77012279194506
614,1995262000.0,2207019304.917252,2139887749.701064,2133865881.6389143,4.665584,5.32678413701546,8.410892025278047,632462670.9954817,3478701748.3510466,2.8150759917062844,2.5093111822908916
615,1380384000.0,1382040800.579565,1448544570.2752736,1449521994.310106,5.8846,5.4260446491283,5.51387765151083,87350874.48776753,13722650889.694555,1.985178939701262,2.0215462945202454
616,758577600.0,768594028.4622173,748289787.9276665,749716271.457602,12.5844289,12.86049833149941,13.511275874160212,46423830.27492691,2758220037.164839,5.152954386055112,4.502801138993998
619,954992600.0,946965633.6629032,949119882.6918945,947902314.5799379,8.496732,8.293655283645835,9.088065919687729,111104739.5799297,3071462019.259062,3.0523375191086974,2.858321099658583
620,1995262000.0,1943675269.523866,1887915986.4062905,1891721586.8181515,11.6617698,11.58058807372411,12.566146444768496,164044534.50548396,5618475775.958537,4.610223846745871,4.024184532444263
621,1000000000.0,1025275938.2726434,1037699501.8116134,1035875879.1902375,10.821468,10.803141333892247,11.373158042002185,75180289.44657494,3942416408.5115285,4.004320533537712,3.787236057327586
622,3981072000.0,5157634632.197076,5231009078.937431,5216288936.310022,0.4070241,0.9146923356348152,3.651073788140449,3966629372.1379123,10107565748.351503,1.5805414865261032,1.5381338697514813
624,4570882000.0,5022994380.120855,4923194684.425985,4927007982.000437,2.6530863,3.1919490449053294,6.576846627185144,2117000638.31784,7747459066.217037,2.258078512693132,2.07691302394893
625,5248075000.0,5394494290.974973,5387539912.589611,5384277099.6859,2.1718720000000005,2.5637414385625283,4.716893114842876,2349228719.048997,10777951187.182411,1.801391982385855,1.7187839514525938
627,7585776000.0,6089336131.486882,5948945524.654884,5959061184.5958605,11.807313999999998,11.747702758765584,12.474978727617037,442409441.3776364,20634570764.31319,4.560927539632694,4.025213488138418
629,1905461000.0,1898991358.2961245,1877336068.2457352,1879767198.8350275,1.569481,1.5613233675776563,2.074655150772866,651435038.2261591,7933279953.533315,1.2997694442593875,1.2600696915623597
630,1905461000.0,2109300568.9854822,2075606185.2609582,2080436712.9076102,5.337688,6.976361287969283,15.328793199071665,495537222.49332297,1719424294.9499137,6.378178406672297,5.670162369471404
633,1737801000.0,1595880743.4910243,1593766684.266053,1594123994.8538487,3.1124969999999994,2.8806305819900366,3.0398051993523536,218607656.55622217,11790799657.793036,1.4655841072037616,1.41717047633785
634,831763800.0,662851180.3458053,754474220.3373028,754484095.468905,0.553496,1.0277197267606872,1.6547963831202603,308954105.56664157,2560587660.4731145,1.2331923281039157,1.3100998012194964
635,1148154000.0,1145983765.8311386,1120917826.7275393,1117752247.879896,7.178564,6.797765943441997,7.058240961934188,99560137.37074377,6580840172.17495,2.3930919302180884,2.1763922649363945
637,2398833000.0,2449019103.228708,2395297961.610467,2391794521.412046,5.503615,5.151687418490712,5.338599104507046,233845509.47079143,16643691698.81423,1.9433004283213045,1.7930877964839373
638,954992600.0,944430113.1086535,932851877.7071753,930045350.2650776,9.15957,8.801618201729912,9.231875629138095,78763611.00599155,4198599984.29146,3.105149796000496,2.8330350233694643
639,3311311000.0,3302669544.408035,3348380790.2559514,3346886276.922814,9.560634,9.59990639661205,11.993402940977067,492008573.2980895,5906185578.120302,4.308943524300497,4.079752638194619
641,5754399000.0,5330655583.562094,5274166657.985289,5282845926.292238,1.6204,1.5726504794465805,2.174950966414189,1948761577.895621,20595017937.793068,1.3161552787491533,1.2751824679517774
643,1737801000.0,1670368906.489086,1811443388.9430168,1809610682.5508513,10.069309,13.769218250458925,15.714767346118785,139741556.9213693,3340983605.906359,6.673045388892934,7.146617023560028
644,602559600.0,597663043.917028,603929527.744712,604351699.1167054,2.9469905,2.8106609457495955,3.262621554385901,135614562.39344007,2620917839.7465987,1.5065538111672558,1.4713879955934157
645,3467369000.0,3080933825.9005375,3048375882.0414248,3043292295.025698,12.190905,12.246189973100455,13.03341192485764,217932359.5842334,10016601214.354464,4.871168383287882,4.394963148535302
646,11481540000.0,13496679072.22655,13301162014.00196,13329941017.782114,5.599531000000001,7.388754533238615,12.995363378690614,3105736228.790591,14529871987.954988,4.849391236399903,4.348699772007519
647,1819701000.0,1834686534.387065,1832731516.9071448,1832700323.776793,1.124228,1.0660681641578462,1.350938377706032,598385075.9753606,10320542701.765188,1.1869777087184559,1.167679069470782
648,3162278000.0,1993002623.2215073,1984226888.5581377,1990134555.8893244,0.8322150000000006,0.7133325351905367,1.0582895915404429,870276528.1255478,10381961243.897467,1.1439705104073292,1.1277758771970292
651,1380384000.0,1403757054.234606,1412434550.024865,1413227887.9746842,11.741146,11.882386534519805,12.654718200612166,102965818.78211258,4610087030.826262,4.6586145502095455,4.3428476941047025
652,1258925000.0,1425098130.1150968,1474108202.3657374,1477352962.465185,4.485580000000001,6.056718657722388,9.710037697412115,378408411.45725906,2023473800.2561207,3.2871705782214264,3.2375620214365632
653,1202264000.0,1055403925.2348698,1047615452.9117287,1049093088.0825957,2.08781734,1.9830764531705243,2.25366940481592,236185517.77380088,6009201894.939024,1.329149092852546,1.288916400682847
656,660693400.0,642991225.8168516,636063201.7013004,635791867.4203938,10.244665,9.748580687138476,10.012829532865535,37706081.66056596,3661666079.074722,3.407724408943011,3.1061171878763085
657,11481540000.0,11022051804.883324,11422878455.117985,11448604820.679523,3.09384,3.725278230006561,6.1704192211357825,3908893028.9575686,20126953700.54719,2.1497737801659484,2.137087114854661
658,3801894000.0,3745911853.7984796,3546677252.030586,3543393053.3865266,6.573428,6.559608357938687,7.694679376084446,648296258.3263717,10110877127.550152,2.5834712303039984,2.224657451459136
659,416869400.0,416297398.6749953,428102239.1353762,429160265.977569,5.175271,5.814308407204037,6.570711354045441,68113101.13079855,1390146466.2984068,2.256405627858023,2.224386215909584
661,2187762000.0,2197519244.45363,2201323482.7490335,2202586041.6461153,7.114147,7.086358443878698,7.694558475482437,270998479.31804514,8192830966.661873,2.5834337241447507,2.431962586161081
662,1445440000.0,1433865472.6843445,1428906256.4712465,1431259901.8318553,6.610053,6.62302093580129,9.62598013431052,337371633.2117692,2274574933.724126,3.254442378299934,3.0113456489809765
663,1202264000.0,1318973565.508332,1266338187.1751013,1268845092.81484,1.1196549999999998,1.4928064202129276,6.3512464192571265,861952507.6593853,1801229848.9858236,2.197335376259698,1.9906867465755536
666,954992600.0,997931936.2366426,986876149.6705996,984651392.6053253,3.1520550000000007,3.7156301362989312,6.62413564362283,369618111.5962472,1657393593.9746313,2.271012384673296,2.111477129987645
668,4365158000.0,5213173639.409819,5057684884.362233,5053541963.629165,5.230661,6.911392594789164,15.514126024834024,1227748850.0713565,4157512127.2303867,6.518129646471126,5.643742302004952
669,2884032000.0,6294120922.315325,6191601883.96124,6190087104.73808,0.10745,1.294829174722015,9.356671535013026,4114348544.2557654,6457857898.129225,3.151693499364519,2.877835619807032
670,2630268000.0,2587011884.0253983,2598238599.514327,2597256554.1100473,5.9663909,6.172090512911078,9.597138609211347,667633937.7313702,3812445420.6553826,3.2432855802170075,3.04088507310189
672,3467369000.0,2990572292.8297734,2883303902.5952134,2874519723.1652884,5.070848,4.940384523591717,5.625193381497134,539062198.8758651,10532872495.7667,2.0122172451645914,1.8172369971601146
673,8317638000.0,9017181815.73944,8939819501.325142,8940866544.94046,2.337472,3.0589838881401326,7.195314972402222,4010228460.0738196,12454163870.05475,2.4329248102252334,2.2632391566639387
674,870963600.0,894284460.0504715,891298380.7010659,889676373.53404,6.585558000000001,6.3292007918335615,6.660364203835036,93231360.54853973,4549163537.759871,2.280968893184439,2.1417446014894974
675,2398833000.0,2654386869.8189774,2677954100.170962,2680899995.5812187,0.1478969999999999,0.2786613339855279,1.9706754244899851,2949469790.570213,7637193627.098394,1.282980332847971,1.258344369167736
679,1513561000.0,1070208705.4876195,1062644393.9728128,1062478941.3216455,3.0756239999999995,2.829292329978897,2.9766856657403657,142990571.49904162,8217776521.22296,1.4541679433880295,1.3991128991770934
680,954992600.0,1011175214.1873809,1012263862.20489,1009938922.4160724,3.481171,3.6020010448749,4.693105520179345,280954507.9122735,2823860349.937267,1.7961614750590997,1.7188140471811302
681,8317638000.0,8295941264.571051,8199079657.773112,8181547869.349436,1.7415920000000007,2.3196548899938745,5.0907626547797715,4069338599.4929786,14630734435.845402,1.885509836888671,1.7738145267074188
682,3162278000.0,3138676908.2035556,3161630962.2684426,3161277222.67462,2.639977,2.533583811608703,2.8936862127512253,687562139.4742306,15445092319.18983,1.4392818971706276,1.4048946614945117
683,2630268000.0,2586500401.9223337,2711322950.501247,2715106811.2557054,6.123367999999999,6.55782336665504,12.00770800626276,666380016.7869964,2854461858.9999504,4.316229049262741,4.331623991825381
684,2398833000.0,2390186353.5902057,2356332268.2052646,2361661020.223063,1.929469,1.8861432220415175,2.4872027879223153,786958954.2842146,9185563685.848957,1.3683979522387497,1.3169324442109767
686,9120108000.0,10061060613.765549,9845329753.342001,9832793120.782648,3.297283,4.088485147534445,9.319205119538514,3765148907.8313565,11773564781.09733,3.137649765801439,2.8280218359636002
687,1202264000.0,1243451811.9356709,1219559002.3052478,1221489360.9607418,12.021772,11.612198999928365,11.953764330144462,65127897.13764544,6213341868.105083,4.288818279669346,3.8193929330052243
691,3467369000.0,4553381758.549496,4470333243.560656,4480082138.595426,1.5122114999999998,3.4254856986898035,18.295241614876915,1406551695.9225633,2428391057.070404,9.019914718521246,7.950843039019807
693,3019952000.0,3140260358.892941,3077436919.1721992,3082123037.9669175,5.386318999999999,6.533034966986923,11.754802040675008,810661464.0446607,3563780293.383823,4.18917738752743,3.7362992381078524
694,5495409000.0,5270454889.96763,5193604480.769538,5183325554.060094,10.411144,10.382775932542827,11.168930184416578,469419427.4254094,17160950787.260303,3.9086847600529464,3.521951711832885
695,724436000.0,819001606.9638323,813986990.3256427,814119056.7727492,1.6414399999999991,2.1604660532371134,5.386900199381488,429881663.99610054,1340513466.059122,1.9547565653875891,1.8466506955618223
696,724436000.0,693386411.0409635,683881843.4932876,686045310.3208039,10.550712,10.040260808375512,10.197640490186837,30519178.319507588,5130409282.916329,3.4833973900239785,3.15565274743972
697,1905461000.0,1810855772.313051,1800227511.5933886,1798175179.3835917,7.079556999999999,6.73014464064053,6.944282443005787,144679373.6128552,11480778780.664139,2.3604514770408667,2.203789859548316
698,575439900.0,1691684920.5004156,1662472022.5578246,1666457212.1551187,0.0066900000000007,0.4827610849583028,6.644304634649125,1678690368.7192059,2445887026.005697,2.276550199897102,2.1199067098927507
699,3467369000.0,3525395620.6933036,3633537121.5701585,3634393440.0630794,2.2432961,2.9072594757539,10.719450813495703,1578652073.91887,3280567601.7452574,3.7059580699942565,3.598850379986819
700,3981072000.0,3875694797.9567122,3808340456.15322,3799303679.9861164,3.800796,3.6846439375559727,4.377648005888712,880032176.0730659,13634981063.844732,1.728135188072049,1.6210881165619704
701,2630268000.0,2706442228.550515,2660527822.539349,2663958539.2303085,8.997589,9.386718359155685,12.440872906674159,441746585.41266316,4208719936.572098,4.542618386327016,4.059057195316226
702,1445440000.0,1371822403.0270107,1372920318.5138173,1369135514.395641,14.328723,13.740848058362637,13.850922444463095,32127778.97173314,12149120172.525167,5.362874012116433,4.934146660127277
704,3981072000.0,3054597536.5329223,3057107716.577377,3062646126.108258,6.568494000000001,6.360355766268254,6.803796040330391,362930652.7558815,13396283686.861834,2.320797735505862,2.191526302590285
705,2290868000.0,2248107755.532461,2240335723.6005883,2244875915.2903137,3.046699,2.9759754065046833,3.8085242427614316,638941835.1148819,7244219625.658339,1.611485953011388,1.544563303820914
706,2884032000.0,3087020870.680119,3021801253.6794415,3024060766.9328246,5.456494,5.600864926448108,7.028542827464124,673039390.7947873,7405472266.255258,2.384544370194397,2.1745096839293456
707,691831000.0,679425280.4425843,668216506.2589593,668867646.5520306,8.110637,7.804239136373296,8.144541479191151,58109514.00099587,3405439396.6343083,2.7267070552077666,2.4839672550895315
708,1819701000.0,1831803298.1543412,1840094058.3688142,1844355389.7556028,3.891633,3.910501716758686,4.801979939862205,442584454.50424933,5661274973.578516,1.8202188931818368,1.7481794581043237
709,3630781000.0,3512211760.742728,3488040711.3465786,3498750907.988426,6.12409,6.08121257171169,6.84692346847263,554665126.4316328,11648039516.735136,2.3329027462060203,2.1762921805990647
712,3311311000.0,4369980052.198102,4347822261.793124,4340304642.693567,2.370482,3.8810286116725337,15.485503553408309,1447172731.3875282,2886887036.0533824,6.496320370399052,5.894020917005766
713,1318257000.0,1297633635.64901,1287688219.1183887,1285034861.281002,5.292801,5.108168592991148,5.563357930261005,189689670.8109612,5625750299.015073,1.9971548021162344,1.8769941956238863
714,1258925000.0,1269743671.1598773,1237287363.0487237,1237074896.2241232,8.150021,8.718626126380434,11.420794501295152,219137728.88882375,2123226297.3106592,4.026953006768739,3.5552067948033024
715,5754399000.0,6376797783.809016,6202612297.204707,6190087104.73808,1.405841,2.0048709665934807,8.19144481027092,3588257548.725721,7257639515.116475,2.7420725679089766,2.4789969040307884
716,1047129000.0,1122295511.2114794,1165000379.077652,1168470144.665773,6.6574151,8.334133774003949,9.501480285669423,153508028.73529887,2974896949.315057,3.2065460485298325,3.1885081335937446
719,954992600.0,1050524928.1260642,1093733610.9068773,1096695582.3393214,1.5054410000000005,2.645413343422956,3.762483109204849,361618498.7127604,2930028807.297866,1.6023791722065135,1.6102349893393413
720,2630268000.0,3093616080.3424153,3065314822.36783,3062646126.108258,4.943957500000001,6.278753273419575,10.991439142411785,822343059.287435,3755257360.9980216,3.827376173422843,3.489178358535236
721,3162278000.0,3925379328.2492666,3850709578.538102,3847780714.148858,0.2434410000000002,0.5386166203057714,7.66762021785329,3651414615.8555617,5110926661.129322,2.575089858025502,2.3771680537149065
